28	   -179.34174	              -178.40894	    -1.2659936	    0.92575627	       53.125	         0.5
29	    -178.7892	              -178.42205	    -1.1349363	    0.92406057	       34.375	         0.5
29	   -179.41632	              -178.44368	   -0.98894229	    0.92908587	           25	         0.5
30	   -179.02232	              -178.46296	   -0.86201757	    0.93156261	           25	         0.5
30	    -177.0292	              -178.39653	    -1.1797168	    0.92774562	       46.875	         0.5
31	   -179.25906	              -178.42435	   -0.93212239	     0.9377433	       40.625	         0.5
31	   -179.61567	              -178.43585	   -0.87730746	     0.9359795	         37.5	         0.5
32	    -179.0711	              -178.45571	   -0.73145664	    0.93178795	       21.875	         0.5
32	    -177.5467	              -178.40807	   -0.94299737	    0.92751698	       34.375	         0.5
33	   -175.69065	              -178.32572	    -1.1283732	     0.9289947	       40.625	         0.5
33	   -175.15059	              -178.30936	    -1.1344306	    0.92273642	        43.75	         0.5
34	   -173.14151	              -178.15736	    -1.0639737	    0.90953934	       40.625	         0.5
34	   -172.86932	              -178.14936	    -1.1267676	    0.90576332	       28.125	         0.5
35	   -174.76176	              -178.05257	    -1.4351816	    0.91961481	        43.75	         0.5
35	   -177.05227	              -178.11801	    -1.2715237	    0.92739316	       40.625	         0.5
36	   -177.14928	               -178.0911	    -1.3374975	    0.92536748	       34.375	         0.5
36	   -176.49303	              -178.07287	    -1.4284062	    0.92831875	         37.5	         0.5
37	    -177.6213	              -178.06067	    -1.4656741	    0.93373939	       53.125	         0.5
37	   -178.54733	               -178.0857	    -1.3054282	    0.93695763	       53.125	         0.5
38	   -178.55759	              -178.09811	    -1.2027839	    0.92827107	       46.875	         0.5
38	   -177.82622	              -178.07887	    -1.3110516	    0.93090176	       28.125	         0.5
39	   -178.20353	              -178.08206	    -1.2582717	    0.93657203	       40.625	         0.5
39	   -179.95836	              -178.12706	   -0.92486815	     0.9314442	       46.875	         0.5
40	   -180.32476	                -178.182	   -0.50874051	     0.9363184	       34.375	         0.5
40	   -179.29989	              -178.15638	   -0.70355097	    0.93532707	       28.125	         0.5
41	   -180.42358	              -178.21168	   -0.16069614	     0.9427109	         37.5	         0.5
41	   -181.14867	              -178.22936	  -0.057700132	    0.93883082	        31.25	         0.5
42	   -180.46987	              -178.28271	    0.36387194	    0.93736971	         37.5	         0.5
42	   -180.77309	              -178.28993	    0.40629052	    0.93792501	           25	         0.5
43	   -179.32955	               -178.3141	    0.53720042	    0.93064768	       34.375	         0.5
43	    -177.9367	              -178.28171	    0.35816914	    0.91757231	       28.125	         0.5
44	   -177.44473	              -178.26269	    0.24986715	    0.91227931	           25	         0.5
44	   -178.24032	              -178.28077	    0.34556001	    0.91774499	        31.25	         0.5
45	   -178.84804	              -178.29338	    0.43423441	     0.9255766	       28.125	         0.5
45	    -179.3406	              -178.30432	    0.48364128	     0.9232042	       21.875	         0.5
46	   -178.98486	              -178.31912	     0.5573389	     0.9264197	         37.5	         0.5
46	   -178.56368	              -178.30996	    0.51404329	    0.92690682	         37.5	         0.5
47	   -180.34608	              -178.35328	    0.85343595	    0.92708804	           50	         0.5
47	   -180.84472	              -178.36389	    0.89849891	    0.92663814	        43.75	         0.5
48	   -181.40569	              -178.42726	     1.3795253	    0.92502705	       34.375	         0.5
48	   -180.49125	              -178.40821	     1.2368392	    0.92443775	       40.625	         0.5
49	   -181.50407	              -178.47139	      1.789548	    0.92933975	       28.125	         0.5
49	   -181.87698	                -178.479	     1.8475924	    0.92918652	       34.375	         0.5
50	   -181.35219	              -178.53647	     2.3052419	    0.93129078	        43.75	         0.5
50	   -180.39242	              -178.51727	     2.0514096	    0.92871078	         37.5	         0.5
51	   -179.32792	              -178.53317	     2.1229869	     0.9374542	       28.125	         0.5
51	   -178.97685	              -178.52628	     2.0756411	    0.93096013	       59.375	         0.5
52	   -180.26792	              -178.55978	     2.2679735	    0.92331974	         37.5	         0.5
52	   -180.89849	               -178.5719	     2.3554604	     0.9241481	         37.5	         0.5
53	   -179.55541	              -178.59046	     2.4361285	    0.92483963	           50	         0.5
53	   -180.19124	              -178.60246	     2.5246356	     0.9283202	       34.375	         0.5
54	    -179.1811	              -178.61317	      2.534202	    0.92490015	       46.875	         0.5
54	   -178.80667	              -178.60624	     2.5006921	    0.92174283	       40.625	         0.5
55	   -178.48487	              -178.60403	     2.4454956	    0.91604372	        31.25	         0.5
55	    -178.0939	              -178.59692	     2.3990681	    0.92325317	       34.375	         0.5
56	   -178.85708	              -178.60157	     2.3812693	    0.92433151	           25	         0.5
56	   -178.27471	              -178.59117	     2.3278714	    0.92383787	        43.75	         0.5
57	   -178.08251	              -178.58225	     2.2394893	    0.91768871	         12.5	         0.5
57	   -178.18881	              -178.58411	     2.2428408	    0.92619912	       28.125	         0.5
58	   -179.18649	               -178.5945	     2.2644678	    0.93321872	        43.75	         0.5
58	    -178.9695	              -178.59075	     2.2461991	     0.9240177	           25	         0.5
59	   -178.34225	              -178.58654	     2.1881266	    0.92164367	         37.5	         0.5
59	   -176.32514	              -178.55235	     2.0695843	    0.93018266	         37.5	         0.5
60	   -176.05575	              -178.51074	     1.8381167	    0.93187361	        43.75	         0.5
60	   -178.00643	              -178.54326	     1.9814029	     0.9324912	       46.875	         0.5
61	   -178.21533	              -178.53788	     1.9278891	    0.92682667	        31.25	         0.5
61	   -176.74264	              -178.51374	     1.7697908	    0.93853314	       40.625	         0.5
62	   -179.64334	              -178.53196	     1.8711849	    0.93371971	        43.75	         0.5
62	   -179.53436	               -178.5302	     1.8581218	    0.93217234	       34.375	         0.5
63	   -179.46764	              -178.54508	     1.9082675	    0.92513476	        43.75	         0.5
63	   -178.33769	              -178.52714	     1.8125217	    0.92205437	         37.5	         0.5
64	   -178.92735	               -178.5334	      1.819626	    0.92756416	       40.625	         0.5
64	   -178.57835	              -178.52794	     1.7893541	    0.91603311	        43.75	         0.5
65	   -178.57501	              -178.52867	     1.7661617	    0.92539844	         37.5	         0.5
65	   -178.97985	               -178.5349	     1.8132347	    0.93439239	         37.5	         0.5
66	   -179.81061	              -178.55423	      1.934154	    0.93909355	       46.875	         0.5
66	   -179.88341	              -178.55533	     1.9156431	    0.93403216	       34.375	         0.5
67	   -177.54875	               -178.5403	     1.7985752	    0.93839689	         37.5	         0.5
67	   -178.41537	              -178.55324	     1.8754537	     0.9395042	       21.875	         0.5
68	   -177.27204	               -178.5344	     1.7812201	    0.93350004	         37.5	         0.5
68	   -177.18976	              -178.53319	     1.7526199	    0.93451309	       53.125	         0.5
69	   -177.09821	              -178.51239	     1.6430488	    0.92992832	        31.25	         0.5
69	   -177.84416	               -178.5232	     1.6721095	     0.9321944	        43.75	         0.5
70	   -179.52887	              -178.53757	     1.7489942	    0.93313636	       46.875	         0.5
70	   -179.76119	              -178.54089	     1.7580893	    0.92905908	       34.375	         0.5
71	   -178.33892	              -178.53804	     1.7167864	    0.93078726	       34.375	         0.5
71	    -177.3374	              -178.52394	     1.6668143	    0.92652224	       34.375	         0.5
72	   -175.72584	              -178.48507	     1.5230091	    0.91517951	       40.625	         0.5
72	   -175.40579	              -178.48063	      1.514658	    0.92238697	        31.25	         0.5
73	   -175.54589	              -178.44043	     1.3867238	    0.92458047	       21.875	         0.5
73	   -176.86803	              -178.45854	     1.4194085	    0.93137437	       40.625	         0.5
74	   -178.30013	               -178.4564	     1.3852652	    0.93764035	       53.125	         0.5
74	   -183.00778	              -178.52002	     2.0419026	    0.93331427	       34.375	         0.5
75	   -182.16045	              -178.56855	     2.4235702	    0.93136893	       21.875	         0.5
75	   -179.75422	              -178.53647	     2.1215863	    0.92818113	       34.375	         0.5
76	   -179.49173	              -178.54904	     2.1816627	    0.92315962	         37.5	         0.5
76	   -179.57051	              -178.55008	     2.1829767	    0.91889751	         37.5	         0.5
77	   -178.47736	              -178.54913	     2.1487895	     0.9187883	       28.125	         0.5
77	    -180.0859	              -178.57002	     2.2908324	    0.91956075	           25	         0.5
78	   -180.12687	              -178.58998	     2.4080695	    0.92034159	        43.75	         0.5
78	   -179.22459	              -178.57841	     2.3096177	    0.91975981	       46.875	         0.5
79	   -179.56896	              -178.59095	      2.380363	    0.93520196	        43.75	         0.5
79	   -181.36368	              -178.61367	     2.5608612	    0.93002336	         37.5	         0.5
80	   -180.05477	              -178.63168	     2.6522066	    0.92633959	        43.75	         0.5
80	   -181.20038	              -178.64601	     2.8150144	    0.93081354	           25	         0.5
81	   -181.66496	              -178.68328	     3.0883004	     0.9312355	         37.5	         0.5
81	   -180.19899	              -178.66518	     2.8907099	    0.93237385	        31.25	         0.5
82	   -179.66857	              -178.67741	     2.9566336	    0.93487556	       40.625	         0.5
82	   -181.24968	               -178.6967	     3.1712723	    0.94002026	         37.5	         0.5
83	     -183.097	              -178.74971	     3.6426286	    0.93605123	       40.625	         0.5
83	   -181.87353	              -178.73497	     3.4788496	    0.93511896	        18.75	         0.5
84	    -181.5184	              -178.76811	     3.6703943	    0.93918888	         37.5	         0.5
84	   -179.70751	              -178.74655	     3.5313708	     0.9399411	       40.625	         0.5
85	   -180.79947	               -178.7707	     3.6756501	    0.94149901	        43.75	         0.5
85	   -179.37815	              -178.75398	     3.5290451	    0.92908197	       40.625	         0.5
86	   -177.68373	              -178.74153	     3.4232772	    0.93352566	       40.625	         0.5
86	   -177.26398	              -178.73665	     3.4209093	    0.92364315	         37.5	         0.5
87	   -176.17181	              -178.70717	      3.263226	    0.91960157	        31.25	         0.5
87	   -177.83823	              -178.72633	     3.3293039	    0.91943872	       40.625	         0.5
88	   -178.20166	              -178.72037	     3.2585045	    0.91778718	         37.5	         0.5
88	   -179.00475	              -178.72949	      3.311442	    0.92237856	         37.5	         0.5
89	   -178.43693	               -178.7262	     3.2564142	    0.92071852	           25	         0.5
89	   -178.29304	              -178.72459	     3.2432662	    0.92798965	       34.375	         0.5
90	   -179.49335	              -178.73313	     3.2631747	    0.93227783	       21.875	         0.5
90	   -178.98421	              -178.72747	     3.2256104	    0.92166579	       34.375	         0.5
91	   -179.25374	              -178.73326	     3.2266156	    0.91487671	       40.625	         0.5
91	   -178.46211	              -178.72456	     3.1783886	    0.91821679	       40.625	         0.5
92	   -177.23037	              -178.70831	     3.0777439	    0.91995038	       40.625	         0.5
92	   -177.13589	              -178.70729	     3.0802359	      0.921845	           25	         0.5
93	    -176.4723	              -178.68326	      2.970976	    0.91075632	         37.5	         0.5
93	   -176.38703	              -178.68234	     2.9451317	     0.9138523	        31.25	         0.5
94	   -179.67486	               -178.6929	     2.9961574	    0.92879569	        43.75	         0.5
94	   -181.11786	              -178.70825	     3.1300122	    0.93241777	       40.625	         0.5
95	   -180.64704	              -178.72866	     3.2264433	    0.92672569	       21.875	         0.5
95	   -177.91193	              -178.69987	     3.0545923	    0.92478658	       34.375	         0.5
96	   -178.53279	              -178.69813	     3.0122269	    0.91997547	       40.625	         0.5
96	   -179.12036	              -178.70425	     3.0486706	    0.91144595	       34.375	         0.5
97	   -178.32743	              -178.70036	     3.0002381	    0.91801833	        31.25	         0.5
97	   -177.02703	              -178.68696	     2.9520363	     0.9108675	       34.375	         0.5
98	   -175.00373	              -178.64937	     2.8826681	    0.91259742	       34.375	         0.5
98	   -175.01054	              -178.64944	     2.8406112	     0.9174205	        31.25	         0.5
99	   -176.65849	              -178.62933	     2.7168331	    0.91314996	         37.5	         0.5
99	    -178.3437	              -178.64635	     2.7960416	    0.91190245	        31.25	         0.5
